id,total_points,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
599,0.0,0.0,0.0,8327.0,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,13942.0,14374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,143.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,950.0,63656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,0.0,17.0,95113.0,139861.0,0.0,0.12,0.010000000000000002,0.12999999999999998,1.83,20.799999999999997,20.8,9.0,5.1
4,8.0,2.0,34.0,370041.0,289886.0,0.0,0.7699999999999999,0.04999999999999999,0.8200000000000001,1.83,47.0,24.8,30.0,10.2
5,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.0,3.0,27158.0,19800.0,0.0,0.0,0.02,0.019999999999999997,1.5499999999999998,12.799999999999999,10.600000000000001,4.0,2.7
7,0.0,0.0,0.0,4854.0,7321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,886.0,3270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,0.0,2.0,16216.0,70696.0,0.0,0.0,0.0,0.0,0.6500000000000001,0.0,0.5,0.0,0.0
12,0.0,0.0,0.0,5970.0,5236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2.0,0.0,9.0,46640.0,315324.0,0.0,0.18,0.07999999999999996,0.26,1.1800000000000002,10.0,16.799999999999997,25.0,5.199999999999999
15,2.0,0.0,8.0,340879.0,212359.0,0.0,0.0,0.01,0.01,1.83,33.599999999999994,0.0,0.0,3.4000000000000004
16,-2.0,0.0,-10.0,12095.0,188750.0,0.0,0.03,0.03,0.06,0.07999999999999985,0.0,1.6999999999999993,6.0,0.09999999999999964
17,6.0,1.0,21.0,309536.0,434047.0,0.0,0.9500000000000001,0.20000000000000007,1.15,1.8299999999999998,34.8,21.200000000000003,88.0,14.399999999999999
18,2.0,0.0,10.0,164542.0,308302.0,0.0,0.0,0.01,0.01,1.83,22.0,1.2999999999999998,0.0,2.3000000000000007
20,1.0,0.0,8.0,93570.0,36689.0,0.0,0.0,0.0,0.0,1.83,17.0,0.6000000000000014,0.0,1.799999999999999
21,0.0,0.0,0.0,113.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,96.0,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,0.0,11.0,36883.0,40783.0,0.0,0.03,0.08,0.10999999999999999,0.9299999999999999,9.400000000000006,15.2,21.0,4.6
24,2.0,0.0,8.0,38690.0,117541.0,0.0,0.039999999999999994,0.0,0.04000000000000001,1.83,22.0,0.8000000000000007,5.0,2.8
25,1.0,0.0,3.0,13980.0,70984.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,20401.0,68461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,12195.0,29632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,1.0,0.0,3.0,5248.0,39619.0,0.0,0.0,0.0,0.0,0.89,2.0,0.1,0.0,0.2
597,0.0,0.0,0.0,1563.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,1420.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,519.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,126.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,1926.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,0.0,1.0,41404.0,120847.0,0.0,0.0,0.009999999999999981,0.010000000000000009,0.0,0.0,0.5,0.0,0.0
29,1.0,0.0,5.0,2485.0,14216.0,0.0,0.0,0.049999999999999996,0.05,0.28,9.4,11.3,0.0,2.0999999999999996
