id,total_points,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
22,0.0,0.0,0.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,81.0,1587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,117.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.0,0.0,10.0,161.0,318.0,0.0,0.0,0.15000000000000002,0.1499999999999999,2.5199999999999996,25.0,11.700000000000017,4.0,4.1000000000000085
61,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0.0,0.0,0.0,173.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,0.0,0.0,0.0,338.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,3.0,0.0,18.0,3079.0,3308.0,0.0,0.33000000000000007,0.010000000000000231,0.33999999999999986,0.28999999999999915,20.0,3.5,70.0,9.400000000000006
178,0.0,0.0,0.0,60.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,89.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,8.0,2.0,29.0,28533.0,16977.0,0.0,0.08999999999999986,0.019999999999999796,0.10999999999999943,0.4400000000000013,33.0,7.300000000000011,11.0,5.099999999999994
181,0.0,0.0,0.0,287.0,5552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,3.0,0.0,17.0,102738.0,214607.0,0.0,0.0,0.08000000000000007,0.08000000000000185,0.4399999999999977,13.600000000000023,31.200000000000045,2.0,4.699999999999989
183,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,1.0,0.0,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.33000000000000007,6.0,0.30000000000000004,2.0,0.8
312,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,421.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.0,0.0,0.0,106.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2.0,0.0,10.0,2450.0,21387.0,0.0,0.23000000000000043,0.040000000000000036,0.27000000000000135,2.5199999999999996,15.600000000000023,15.800000000000011,15.0,4.599999999999994
75,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,0.0,0.0,0.0,140.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
