id,total_points,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
510,0.0,0.0,0.0,2739.0,4316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,0.0,7.0,64008.0,212814.0,0.0,0.0,0.0,0.0,2.16,24.200000000000003,0.2999999999999998,0.0,2.5
1,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3.0,8535.0,7084.0,0.0,0.0,0.0,0.0,0.69,10.0,0.0,0.0,1.0
3,7.0,0.0,15.0,527025.0,39251.0,0.0,0.49,0.009999999999999995,0.5,2.16,56.599999999999994,0.8000000000000007,40.0,9.7
4,2.0,0.0,8.0,177380.0,213672.0,0.0,0.05999999999999983,0.0,0.06000000000000005,2.16,15.0,0.0,17.0,3.1999999999999993
5,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.0,0.0,3.0,40770.0,14429.0,0.0,0.0,0.0,0.0,1.6800000000000002,12.0,0.0,0.0,1.2000000000000002
7,0.0,0.0,0.0,2145.0,2828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,0.0,-1.0,631.0,1170.0,0.0,0.0,0.0,0.0,0.99,5.2,0.0,0.0,0.5
9,5.0,0.0,18.0,23700.0,21493.0,0.0,0.0,0.06000000000000005,0.06000000000000005,1.48,25.200000000000003,25.0,4.0,5.400000000000002
12,0.0,0.0,0.0,3199.0,2927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,467.0,187648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,4.0,0.0,21.0,361059.0,76451.0,0.0,0.0,0.0,0.0,2.16,63.0,0.0,0.0,6.299999999999999
16,1.0,0.0,2.0,11919.0,20405.0,0.0,0.0,0.010000000000000009,0.010000000000000009,2.16,16.6,1.0,2.0,2.0
17,4.0,0.0,19.0,251324.0,247018.0,0.0,0.0,0.4099999999999999,0.41000000000000014,0.6000000000000005,18.599999999999994,28.799999999999983,0.0,4.700000000000003
20,1.0,0.0,11.0,18082.0,19691.0,0.0,0.0,0.020000000000000018,0.020000000000000018,2.16,14.0,2.299999999999997,2.0,1.8000000000000007
21,0.0,0.0,0.0,43.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,46.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-2.0,0.0,-10.0,12184.0,27980.0,0.0,0.08000000000000002,0.0,0.07999999999999996,0.6000000000000001,0.0,0.0,4.0,0.0
24,1.0,0.0,3.0,12488.0,68346.0,0.0,0.0,0.0,0.0,1.5599999999999996,15.399999999999999,0.09999999999999964,0.0,1.5999999999999996
25,0.0,0.0,0.0,241.0,49071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,1783.0,23889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,3138.0,10538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,9.0,1.0,24.0,15595.0,13130.0,1.0,0.02,0.0,0.02,1.1700000000000002,45.0,0.30000000000000004,9.0,5.3999999999999995
597,0.0,0.0,0.0,491.0,528.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,74.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,231.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,191.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,1916.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0.0,0.0,0.0,1259.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,431.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,0.0,7.0,7364.0,22318.0,0.0,0.07,0.32999999999999996,0.4,0.0,3.5999999999999996,17.4,19.0,4.0
29,0.0,0.0,-3.0,1603.0,4838.0,0.0,0.05,0.009999999999999995,0.06,0.0,6.600000000000001,1.3000000000000007,2.0,1.0
30,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,0.0,1.0,430.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,0.30000000000000004
32,0.0,0.0,0.0,555.0,20588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,10478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.0,0.0,7.0,2936.0,2036.0,0.0,0.0,0.01,0.01,0.51,20.0,1.9,0.0,2.2
36,1.0,0.0,0.0,170919.0,46251.0,0.0,0.0,0.010000000000000009,0.010000000000000009,0.5099999999999998,2.200000000000003,2.5,0.0,0.5
37,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,5.0,0.0,26.0,321309.0,35429.0,0.0,1.0299999999999998,0.0,1.03,0.0,32.0,0.8000000000000007,21.0,5.400000000000002
39,0.0,0.0,0.0,3741.0,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,2128.0,4190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,19.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
