id,total_points,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
466,0.0,0.0,0.0,7318.0,3414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2.0,0.0,7.0,8795.0,4825.0,0.0,0.0,0.0,0.0,1.1199999999999992,18.0,0.0,0.0,1.8000000000000007
700,0.0,0.0,0.0,190.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0,0.0,90.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,68.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,249.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,30.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,1.0,0.0,1.0,4283.0,94779.0,0.0,0.0,0.0,0.0,0.8599999999999994,9.0,0.0,0.0,0.8999999999999986
384,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,1366.0,28281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,33.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,1.0,0.0,5.0,1328.0,6591.0,0.0,0.0,0.0,0.0,0.5500000000000007,2.1999999999999886,0.4000000000000057,0.0,0.29999999999999716
572,1.0,0.0,5.0,1377.0,2126.0,0.0,0.0,0.0,0.0,0.31000000000000005,12.199999999999996,0.8000000000000003,0.0,1.2999999999999998
593,0.0,0.0,0.0,1606.0,29825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
