id,total_points,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
43,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,666.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0.0,0.0,0.0,269.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,2.0,0.0,12.0,9823.0,1517.0,0.0,0.0,0.0,0.0,1.0300000000000011,22.400000000000006,0.6999999999999993,0.0,2.299999999999997
637,0.0,0.0,0.0,45.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,2.0,0.0,16.0,323.0,293.0,0.0,0.0,0.010000000000000002,0.009999999999999995,1.0299999999999994,14.0,3.3999999999999986,0.0,1.6999999999999993
655,0.0,0.0,0.0,260.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,86.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,70446.0,56422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,0.0,24.0,9268.0,3627.0,0.0,0.09999999999999999,0.01999999999999999,0.12000000000000002,0.06,35.0,14.9,21.0,7.1
13,6.0,0.0,29.0,123589.0,13466.0,0.0,0.26,0.15000000000000013,0.4099999999999999,0.27000000000000046,35.8,67.49999999999999,24.0,12.700000000000003
15,6.0,0.0,22.0,99000.0,82655.0,0.0,0.0,0.0,0.0,0.33000000000000007,5.199999999999989,0.0,0.0,0.5
