id,total_points,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
658,0.0,0.0,0.0,200.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,913.0,3204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,2.0,1388.0,2506.0,0.0,0.050000000000000044,0.0,0.050000000000000044,0.74,0.0,0.7000000000000028,6.0,0.6999999999999993
3,9.0,0.0,20.0,188123.0,77761.0,1.0,0.19999999999999996,0.0,0.19999999999999973,0.6999999999999993,42.19999999999999,0.7000000000000028,35.0,7.800000000000004
4,6.0,0.0,28.0,46661.0,65295.0,0.0,0.6600000000000001,0.009999999999999787,0.6699999999999999,1.540000000000001,31.399999999999977,4.699999999999989,24.0,6.0
5,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.0,5.0,79227.0,14041.0,0.0,0.10000000000000003,0.010000000000000009,0.10999999999999999,1.5399999999999991,10.600000000000009,1.799999999999983,44.0,5.599999999999994
7,2.0,0.0,15.0,1010.0,834.0,0.0,0.0,0.010000000000000009,0.009999999999999953,1.5399999999999998,12.200000000000001,3.6000000000000014,2.0,1.7999999999999998
8,1.0,0.0,3.0,257.0,508.0,0.0,0.0,0.0,0.0,0.8400000000000003,10.0,0.0,0.0,1.0000000000000002
9,0.0,0.0,0.0,10522.0,66155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,0.0,3.0,8547.0,3979.0,0.0,0.0,0.0,0.0,0.48,0.4000000000000057,0.0,0.0,0.0
539,0.0,0.0,0.0,16172.0,23666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,2.0,0.0,8.0,597773.0,54804.0,0.0,0.11000000000000032,0.06999999999999984,0.17999999999999972,3.289999999999999,12.600000000000023,29.5,5.0,4.700000000000003
542,0.0,0.0,-1.0,1494.0,1653.0,0.0,0.0,0.0,0.0,1.049999999999999,3.3999999999999773,0.29999999999999716,0.0,0.3999999999999986
543,0.0,0.0,0.0,276.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,115.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,0.0,0.0,0.0,0.0,8883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0.0,0.0,0.0,1386.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,18.0,3.0,57.0,813904.0,18823.0,1.0,0.8700000000000001,1.1099999999999994,1.9800000000000004,0.8000000000000007,70.39999999999998,64.0,40.0,17.400000000000006
18,1.0,0.0,6.0,78949.0,72997.0,0.0,0.0,0.010000000000000009,0.010000000000000009,1.540000000000001,18.599999999999994,1.0,0.0,2.0
20,0.0,0.0,0.0,3291.0,13635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,28.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,12.0,2.0,40.0,14811.0,8191.0,0.0,0.6900000000000002,0.22999999999999998,0.9199999999999999,1.0599999999999996,55.80000000000001,29.299999999999983,39.0,12.400000000000006
24,0.0,0.0,0.0,115.0,28145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,0.0,8.0,969.0,2002.0,0.0,0.0,0.020000000000000004,0.020000000000000004,0.7400000000000001,7.0,12.600000000000001,4.0,2.4000000000000004
73,0.0,0.0,0.0,360.0,3527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1.0,0.0,0.0,325.0,1339.0,0.0,0.18,0.009999999999999995,0.19,0.7399999999999999,0.0,11.099999999999998,5.0,1.4000000000000004
578,0.0,0.0,-6.0,10580.0,6711.0,0.0,0.050000000000000044,0.010000000000000009,0.05999999999999994,0.7999999999999998,8.400000000000006,1.7999999999999972,9.0,1.8999999999999986
597,0.0,0.0,0.0,144.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,378.0,2462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,34.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,113.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
