id,total_points,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
641,0.0,0.0,0.0,373.0,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,389.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,84.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,91.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,1690.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,10.0,3.0,31.0,80639.0,51945.0,1.0,0.09000000000000008,0.21999999999999997,0.3099999999999996,2.25,47.39999999999998,54.70000000000002,13.0,11.5
534,0.0,0.0,0.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0.0,0.0,-3.0,161.0,351.0,0.0,0.0,0.0,0.0,1.299999999999999,3.1999999999999886,2.3000000000000114,0.0,0.6000000000000014
538,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0.0,0.0,0.0,12275.0,24098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0.0,0.0,0.0,290.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0.0,0.0,0.0,455.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1.0,0.0,1.0,3666.0,3098.0,0.0,0.010000000000000009,0.030000000000000027,0.040000000000000036,0.9499999999999993,2.1999999999999886,11.599999999999994,6.0,2.0
549,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,44.0,4679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,429.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,1677.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,150.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0,0.0,3.0,884.0,730.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999986,0.8000000000000003,0.0,0.19999999999999996
60,0.0,0.0,0.0,256.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2.0,0.0,8.0,269.0,228.0,0.0,0.42999999999999994,0.010000000000000009,0.43999999999999995,0.4400000000000004,8.399999999999999,13.0,28.0,4.899999999999999
637,0.0,0.0,0.0,271.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.0,8.0,52918.0,202060.0,0.0,0.0,0.10999999999999999,0.10999999999999988,0.2900000000000009,18.0,22.900000000000006,4.0,4.5
7,1.0,0.0,3.0,812.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999979,0.0,0.0,0.09999999999999964
8,0.0,0.0,0.0,495.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,2.0,35.0,116495.0,41950.0,0.0,0.3999999999999999,0.1200000000000001,0.5200000000000005,0.2900000000000009,48.0,43.10000000000002,45.0,13.599999999999994
12,2.0,0.0,7.0,14201.0,5423.0,0.0,0.08000000000000002,0.10999999999999999,0.19,0.29000000000000004,7.399999999999999,31.6,11.0,5.000000000000002
13,2.0,0.0,15.0,43667.0,95711.0,0.0,0.03000000000000025,0.17999999999999972,0.20999999999999996,0.29000000000000004,6.799999999999983,24.900000000000034,3.0,3.5
