id,total_points,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
33,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,393.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,1345.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1.0,0.0,5.0,1319.0,1548.0,0.0,0.0,0.0,0.0,0.4900000000000002,6.0,1.0,2.0,0.9000000000000021
352,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2.0,0.0,18.0,1319.0,6576.0,0.0,0.0,1.11,1.1099999999999999,2.200000000000003,17.600000000000023,16.099999999999994,2.0,3.6000000000000014
556,0.0,0.0,0.0,585.0,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,1.0,0.0,4.0,59.0,2935.0,0.0,0.0,0.040000000000000036,0.040000000000000036,1.490000000000002,11.0,6.599999999999994,2.0,2.000000000000007
561,0.0,0.0,1.0,7173.0,6172.0,0.0,0.0,0.09,0.09,0.71,16.8,34.2,2.0,5.3
562,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,2.0,0.0,16.0,189.0,306.0,0.0,0.04999999999999999,0.35,0.4,2.1999999999999993,15.400000000000006,18.700000000000003,23.0,5.699999999999999
642,0.0,0.0,0.0,47.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,1.0,0.0,2.0,118.0,171.0,0.0,0.0,0.0,0.0,1.0599999999999987,3.0,0.8000000000000007,2.0,0.6000000000000005
664,0.0,0.0,0.0,10007.0,7090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,0.0,9.0,115604.0,114085.0,0.0,0.0,0.010000000000000009,0.009999999999999787,1.5199999999999978,10.200000000000045,2.1999999999999886,0.0,1.1999999999999886
4,0.0,0.0,0.0,18988.0,139609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,16391.0,145821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2.0,0.0,16.0,1019.0,1147.0,0.0,0.0,0.15999999999999998,0.16000000000000003,1.3499999999999996,4.399999999999999,14.600000000000001,0.0,1.9000000000000004
8,0.0,0.0,0.0,373.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,0.0,2.0,55297.0,99101.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.9700000000000006,3.6000000000000227,4.300000000000011,6.0,1.4000000000000057
12,6.0,1.0,22.0,19951.0,16626.0,0.0,0.06999999999999998,0.019999999999999962,0.08999999999999997,0.55,34.0,1.2999999999999972,17.0,5.199999999999999
13,1.0,0.0,2.0,13580.0,131686.0,0.0,0.0,0.020000000000000018,0.019999999999999574,0.16999999999999993,0.20000000000001705,1.7999999999999545,6.0,0.8000000000000114
15,3.0,0.0,16.0,42516.0,132312.0,0.0,0.0,0.0,0.0,1.5199999999999996,24.600000000000023,0.0,0.0,2.5
16,4.0,2.0,28.0,7556.0,14697.0,0.0,0.040000000000000036,0.4200000000000004,0.46000000000000085,1.5199999999999996,15.399999999999977,57.69999999999999,9.0,8.200000000000003
17,0.0,0.0,0.0,1398.0,136999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2.0,0.0,8.0,34169.0,143013.0,0.0,0.0,0.010000000000000009,0.010000000000000231,1.5199999999999996,20.400000000000034,1.2999999999999972,0.0,2.200000000000003
20,2.0,0.0,10.0,3536.0,5841.0,0.0,0.08999999999999986,0.029999999999999805,0.11999999999999966,1.5200000000000014,10.599999999999966,2.0,6.0,1.9000000000000057
21,0.0,0.0,0.0,297.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,43.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2.0,0.0,13.0,4312.0,25598.0,0.0,0.08999999999999986,0.07000000000000006,0.15999999999999925,1.5200000000000005,2.8000000000000114,4.900000000000034,10.0,1.7999999999999972
24,0.0,0.0,0.0,119.0,5117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,904.0,1673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,1104.0,2477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,430.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,1.0,0.0,6.0,4620.0,6425.0,0.0,0.0,0.010000000000000009,0.010000000000000009,1.5199999999999996,9.0,2.6999999999999886,2.0,1.3999999999999986
597,0.0,0.0,0.0,3386.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,4.0,0.0,18.0,1604.0,1002.0,0.0,0.1200000000000001,0.050000000000000044,0.17000000000000037,1.5200000000000005,21.80000000000001,24.799999999999997,8.0,5.5
638,0.0,0.0,0.0,76.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,52.0,5271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2.0,0.0,10.0,14900.0,37647.0,0.0,0.0,0.010000000000000009,0.010000000000000009,0.41000000000000014,14.0,2.1000000000000085,2.0,1.7999999999999972
45,4.0,0.0,16.0,2237.0,2851.0,0.0,0.0,0.42000000000000004,0.42000000000000015,0.0,19.200000000000003,11.299999999999983,2.0,3.3000000000000007
233,0.0,0.0,0.0,2920.0,11061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,58.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,5.0,0.0,24.0,938.0,321.0,0.0,0.15000000000000013,0.050000000000000044,0.20000000000000018,0.14999999999999947,32.400000000000006,0.7999999999999972,25.0,5.800000000000001
63,3.0,0.0,11.0,2266.0,2515.0,0.0,0.040000000000000036,0.1200000000000001,0.1599999999999997,0.7100000000000009,14.800000000000011,39.89999999999998,4.0,5.900000000000006
64,3.0,0.0,25.0,840.0,1479.0,0.0,0.0,0.08999999999999986,0.0900000000000003,0.7099999999999973,23.0,38.0,2.0,6.299999999999997
65,1.0,0.0,0.0,2044.0,8425.0,0.0,0.04999999999999982,0.010000000000000009,0.06000000000000005,0.14999999999999947,0.0,2.8000000000000043,4.0,0.6999999999999957
66,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,6.0,0.0,24.0,34740.0,7245.0,0.0,0.01,0.04000000000000001,0.05000000000000002,0.56,6.599999999999998,1.1999999999999993,1.0,0.9000000000000004
80,0.0,0.0,0.0,23.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,52.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,53.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.0,0.0,4.0,606.0,3596.0,0.0,0.0,0.010000000000000009,0.010000000000000231,0.05999999999999872,3.3999999999999773,3.6999999999999886,2.0,0.8999999999999986
95,3.0,0.0,15.0,260.0,136.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.22999999999999865,10.000000000000007,17.500000000000014,2.0,3.0
96,0.0,0.0,0.0,2701.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,184.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,8.0,0.0,31.0,1329.0,659.0,0.0,0.7499999999999998,0.3700000000000001,1.12,0.28999999999999915,44.99999999999997,23.5,43.0,11.200000000000003
99,19.0,3.0,73.0,420477.0,140855.0,1.0,1.2800000000000002,0.47999999999999954,1.7599999999999998,0.28999999999999915,105.0,66.70000000000005,60.0,23.200000000000017
100,0.0,0.0,0.0,200.0,3532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,3.0,0.0,10.0,2718.0,2247.0,0.0,0.33999999999999986,0.019999999999999962,0.3599999999999999,0.28999999999999915,15.199999999999989,21.0,13.0,4.899999999999999
102,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,52.0,6619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,6.0,0.0,30.0,1744.0,788.0,0.0,0.07,0.019999999999999907,0.08999999999999997,0.2900000000000009,18.200000000000017,4.599999999999994,23.0,4.600000000000001
